"ind_index" "x" "y" "phenotype1_mat" "phenotype2_MTWetQ" "phenotype3_MTDQ" "phenotype4_PDM" "phenotype5_PwarmQ" "phenotype6_PWM" "env1_mat" "env2_MTWetQ" "env3_MTDQ" "env4_PDM" "env5_PwarmQ" "env6_PWM"
5837 0.826919 0.711178 -0.268298 0.261433 -0.302509 -0.286538 0.464447 0.19714 -0.0286789 0.347849 -0.189363 -0.386413 0.432979 0.13018
5838 0.991266 0.784981 -0.023799 0.331285 -0.676075 -0.470865 0.476153 0.304628 0.0111017 0.403825 -0.704105 -0.495084 0.517117 0.309085
5858 0.714651 0.61225 -0.707282 0.0184514 -0.53305 0.209387 0.274935 -0.0285333 -0.451919 0.222188 -0.391676 0.133017 0.245344 -0.0547839
5862 0.546229 0.0451451 0.0968236 -0.160426 -0.0470452 0.10368 -0.127568 -0.0705811 0.13272 -0.280564 -0.0783729 0.102604 -0.240123 -0.142208
5864 0.587072 0.23144 -0.0433064 -0.349249 0.0520795 0.550982 0.0693701 0.531473 -0.0684596 -0.334367 0.0851666 0.428616 0.0193016 0.460466
5898 0.0527802 0.577918 0.207198 0.409414 -0.0069607 -0.488251 -0.339356 -0.420731 0.182108 0.403462 -0.032221 -0.495084 -0.36633 -0.434058
5900 0.650714 0.456343 -0.468822 -0.442918 -0.0685027 0.44065 0.204789 0.37464 -0.489208 -0.444525 -0.139681 0.433544 0.186088 0.326134
5906 0.759177 0.216838 -0.449267 -0.409255 -0.121478 0.529368 0.0921403 0.201342 -0.320124 -0.398238 -0.0637753 0.512537 0.0249913 0.234152
5915 0.874079 0.0565371 0.193896 -0.259052 -0.0654389 0.0284264 -0.287647 -0.143441 0.146712 -0.311756 0.0695679 0.0649079 -0.228707 -0.2001
5919 0.149049 0.507422 0.300366 0.470373 0.0514498 -0.350752 -0.340509 -0.371645 0.316087 0.435312 0.0165343 -0.413581 -0.36633 -0.392773
5928 0.117778 0.0886573 -0.061515 -0.315345 0.570659 0.217724 -0.461528 0.175169 -0.0687621 -0.294441 0.732093 0.230769 -0.376232 0.25015
5933 0.974726 0.348067 -0.107476 0.322151 -0.247416 -0.122581 0.090991 -0.112406 0.0602586 0.318323 -0.129101 -0.165093 0.00579211 0.0348544
5934 0.146818 0.726518 0.244952 0.370219 0.155761 -0.113251 -0.0303718 -0.161577 0.323837 0.434881 0.0362776 -0.138554 -0.0400233 -0.249435
5944 0.0621315 0.572332 0.230149 0.546767 -0.0775155 -0.528861 -0.455694 -0.518496 0.132252 0.38665 -0.0626611 -0.49121 -0.348168 -0.416096
5952 0.893878 0.258716 -0.0979598 0.26363 -0.157679 0.0787558 -0.110054 -0.042182 -0.216913 0.210722 -0.299845 0.0509237 -0.0514982 -0.0638314
5953 0.617846 0.716916 -0.575087 0.271373 -0.453306 0.0332735 0.262593 0.00925753 -0.651909 0.15193 -0.505072 0.129772 0.257692 -0.0349629
5965 0.558619 0.77343 -0.4432 0.231196 -0.41906 0.0802502 0.238734 -0.0212566 -0.530386 0.186207 -0.434702 0.127365 0.212517 -0.0649254
5979 0.234906 0.842591 -0.0615256 -0.341786 -0.0114061 0.533827 0.461654 0.367548 0.201528 -0.284146 0.270716 0.428297 0.386057 0.14826
5985 0.863165 0.576332 -0.616343 0.254699 -0.402039 0.205916 0.225851 0.133121 -0.461213 0.219736 -0.343752 -0.138541 0.34183 0.116418
5992 0.746934 0.400977 -0.0175323 -0.276728 0.228697 0.215094 0.0487809 0.0744083 0.171007 -0.341 0.281532 0.0726065 -0.0982138 0.0736987
6002 0.347455 0.977649 0.110254 -0.426262 0.182547 0.288678 0.14291 0.0230984 0.150586 -0.319099 0.256318 0.192745 0.0795285 -0.0609905
6012 0.834936 0.690187 -0.268298 0.261433 -0.302509 -0.286538 0.464447 0.19714 -0.269502 0.278216 -0.3191 -0.284753 0.448585 0.126629
6023 0.680779 0.953629 -0.143332 0.335321 -0.247512 -0.236621 0.41821 0.0336855 -0.0388103 0.350938 -0.190165 -0.359245 0.382244 0.098605
6049 0.998456 0.0644281 -0.340003 0.0435585 0.143519 0.314968 0.0401145 0.00646291 -0.280623 0.0364783 0.11262 0.184107 0.0122902 0.0613705
6050 0.499598 0.211761 0.349151 -0.207941 0.291795 -0.0817181 -0.257053 -0.228264 0.12862 -0.291642 0.211918 0.0663771 -0.232543 -0.0992151
6056 0.436404 0.352842 0.248304 -0.310013 -0.0763328 0.000432188 -0.29587 -0.252858 0.394966 -0.245875 0.071087 -0.0240448 -0.209654 -0.204558
6058 0.234468 0.559799 0.184135 0.503818 0.0207085 -0.182911 -0.0532073 -0.132516 0.342607 0.435312 0.0508505 -0.218681 -0.12672 -0.255153
6064 0.514002 0.880317 -0.118308 -0.30201 0.170011 0.0681236 -0.0239994 -0.0585043 -0.124237 -0.0615451 0.0982095 0.0882953 0.0414087 -0.158085
6086 0.695858 0.140947 -0.22645 -0.446355 -0.0288086 0.467355 0.0480475 0.566379 -0.312993 -0.383402 -0.0673976 0.555623 0.0267502 0.403144
6109 0.219615 0.313201 0.406505 0.414751 0.034619 -0.373919 -0.507412 -0.608912 0.302827 0.421318 0.037124 -0.359245 -0.499548 -0.530392
6133 0.185353 0.772492 0.343817 0.51312 -0.16318 0.0427151 0.219803 -0.00687832 0.249786 0.407324 -0.0109186 0.184107 0.236657 -0.00743908
6142 0.815801 0.709349 -0.21428 0.17718 -0.405978 -0.346102 0.453133 0.270516 -0.161281 0.309365 -0.257995 -0.30491 0.43999 0.13018
6153 0.184433 0.452856 0.162812 0.480631 0.00308162 -0.388352 -0.391946 -0.373409 0.308456 0.4298 0.0302608 -0.397946 -0.382271 -0.4399
6159 0.468853 0.0437301 0.240423 -0.2624 0.0474713 -0.0685957 -0.364432 -0.380273 0.1654 -0.282049 -0.0592754 -0.214766 -0.488076 -0.484729
6161 0.864875 0.994392 0.0310871 0.443684 -0.58817 -0.521467 0.646568 0.352827 0.0376222 0.403825 -0.539388 -0.467916 0.685392 0.364133
6176 0.426161 0.20117 0.193718 -0.525551 -0.00431084 -0.257011 -0.509224 -0.331635 0.217466 -0.275337 -0.0260916 -0.217708 -0.438945 -0.455552
6185 0.120166 0.651128 0.43792 0.460114 0.0998179 -0.313152 -0.289072 -0.369881 0.35772 0.453294 0.0596318 -0.386413 -0.268169 -0.420296
6187 0.156072 0.342596 -0.0321764 -0.323688 -0.0539327 -0.270325 -0.375863 -0.448188 0.0215964 -0.32079 -0.135684 -0.276124 -0.393331 -0.432828
6189 0.887144 0.563329 -0.621312 0.116481 -0.515049 -0.0230704 0.317167 0.255332 -0.301946 0.203976 -0.639434 -0.222569 0.310386 0.116418
6193 0.997723 0.23063 -0.456489 -0.0660458 -0.341581 0.132091 0.036446 0.127372 -0.307143 0.190414 -0.257995 -0.00606618 0.068382 0.102656
6196 0.442468 0.390537 0.291273 -0.251666 0.190838 0.0928027 -0.203887 0.0419976 0.656753 -0.190713 0.211427 -0.00521835 -0.172879 -0.168503
6200 0.991609 0.175789 -0.456489 -0.0660458 -0.341581 0.132091 0.036446 0.127372 -0.352304 0.0234284 -0.273022 0.102604 0.0511384 0.0903824
6220 0.0489926 0.0201878 0.153022 -0.182536 0.685965 0.28061 -0.324769 0.68353 0.0210246 -0.253421 0.756464 0.294923 -0.31499 0.837014
6221 0.806729 0.548027 -0.456938 0.144887 -0.423622 0.0966384 0.256957 -0.163357 -0.600946 0.174182 -0.490646 0.095582 0.29771 0.0404941
6222 0.91664 0.536272 -0.37114 0.187334 -0.405496 -0.442279 0.307787 0.227856 -0.387922 0.177386 -0.319339 -0.181111 0.291293 0.132274
6227 0.349048 0.850129 -0.254163 -0.421077 -0.0255205 0.399627 0.299839 0.191088 -0.228808 -0.378538 0.00320144 0.409826 0.273938 0.179953
6235 0.128657 0.711284 0.288359 0.410899 0.018007 -0.288328 -0.149705 -0.363387 0.329347 0.442309 0.0508505 -0.250575 -0.134951 -0.337725
6237 0.467666 0.759485 -0.0533106 -0.402001 0.0821093 0.240207 0.0233438 0.0330284 -0.259826 -0.398474 0.00522788 0.238443 0.106465 0.0215696
6239 0.567155 0.371057 -0.0378433 -0.397466 0.165777 0.46808 0.133851 0.455935 -0.161281 -0.365854 0.0508505 0.401448 0.068382 0.446704
6254 0.212059 0.716023 0.229524 0.45329 0.116787 0.342235 0.183586 -0.0664277 0.363982 0.433955 0.0207343 0.0588115 0.226262 0.0769125
6255 0.871809 0.999296 0.0310871 0.443684 -0.58817 -0.521467 0.646568 0.352827 0.0376222 0.403825 -0.546251 -0.467916 0.685392 0.364133
6256 0.960147 0.710029 0.0124954 0.269574 -0.617496 -0.482636 0.553335 0.328829 0.024362 0.340852 -0.546251 -0.495084 0.461025 0.240275
6262 0.53751 0.0768184 0.193647 -0.320852 -0.0940904 0.207359 -0.255136 -0.141162 0.36464 -0.230477 0.0482954 0.101685 -0.247609 -0.0648155
6263 0.358102 0.559427 -0.0234979 -0.355538 0.0168563 0.0706934 0.0612433 0.0340088 0.024362 -0.323872 0.160662 0.184107 0.0193016 0.0751324
6269 0.249954 0.469788 0.321043 0.474448 0.165565 -0.177605 -0.187381 -0.160361 0.329347 0.431814 0.0577137 -0.30491 -0.27518 -0.392773
6274 0.647578 0.865914 -0.298038 0.250158 -0.463345 -0.296613 0.0778666 0.038795 -0.280623 0.274379 -0.312901 -0.223407 0.243669 -0.021201
6276 0.232965 0.585168 0.257604 0.448804 0.0927155 -0.143381 -0.0355659 -0.140227 0.256921 0.405708 -0.000362469 -0.0233045 0.0104038 -0.145058
6282 0.583932 0.510256 -0.130767 -0.391215 0.114193 0.387924 0.102019 0.449969 -0.255358 -0.398611 0.00800423 0.337624 0.128096 0.335292
6286 0.0716961 0.468933 -0.0662606 0.306961 -0.150939 -0.521849 -0.501021 -0.531105 0.170224 0.39333 -0.0589613 -0.495084 -0.436444 -0.44782
6292 0.243515 0.855303 -0.0615256 -0.341786 -0.0114061 0.533827 0.461654 0.367548 -0.0684596 -0.337866 0.0988931 0.618789 0.482059 0.336609
6306 0.425343 0.673612 -0.124059 -0.420625 0.0767137 0.334177 0.14628 0.170917 -0.0284465 -0.352523 0.139543 0.257412 0.073942 0.0805889
6307 0.590629 0.118144 -0.0633941 -0.34358 0.0624714 0.36977 0.0440715 0.472876 0.0778639 -0.293108 0.166581 0.358355 -0.0631433 0.261633
6309 0.625426 0.873931 -0.187555 0.265424 -0.255463 -0.110729 0.0654302 0.0128761 -0.423537 0.22472 -0.390111 -0.0619117 0.281258 0.00555779
6351 0.72879 0.446529 -0.260683 -0.442742 -0.0144041 0.319632 0.251426 0.164622 -0.0200365 -0.373772 0.15955 0.27045 0.064465 0.217766
6356 0.584633 0.388167 0.0826668 -0.415959 0.322804 0.724775 0.148696 0.801139 0.346578 -0.259442 0.354086 0.537286 0.118281 0.802907
6365 0.884996 0.128857 0.193896 -0.259052 -0.0654389 0.0284264 -0.287647 -0.143441 -0.39015 0.00317357 -0.39018 0.347113 -0.0419801 -0.0349629
6380 0.565266 0.0937236 0.25335 -0.334887 0.149669 0.186818 -0.15957 0.050211 0.258018 -0.25098 0.273096 0.254792 -0.143109 0.134355
6387 0.675199 0.983405 -0.0939725 0.241625 -0.345032 -0.398482 0.362875 0.0647383 -0.0286789 0.351347 -0.189363 -0.332078 0.411944 0.116418
6388 0.380225 0.549408 0.0880166 -0.358438 0.0937652 0.0780464 0.000380231 0.0269059 0.302643 -0.276676 0.181379 0.0212269 -0.0858058 -0.151801
6392 0.422834 0.0225092 0.349392 0.473683 0.0917085 -0.311251 -0.540421 -0.600375 0.382388 0.449306 0.0645769 -0.386413 -0.618743 -0.626725
6406 0.176604 0.387178 0.406505 0.414751 0.034619 -0.373919 -0.507412 -0.608912 0.334661 0.436714 0.0398746 -0.440748 -0.478513 -0.502868
6409 0.687313 0.199059 0.107714 -0.543684 0.00695962 0.51091 0.035534 0.64057 0.289566 -0.250402 0.30479 0.510119 0.00527868 0.804514
6412 0.647658 0.988795 -0.00625059 0.417626 -0.260804 -0.257251 0.161445 -0.0721425 0.130444 0.403825 -0.0932774 -0.332078 0.25068 -0.0349629
6418 0.426284 0.256001 0.349151 -0.207941 0.291795 -0.0817181 -0.257053 -0.228264 0.568031 -0.201423 0.160662 -0.169072 -0.36633 -0.365249
6427 0.340296 0.659444 -0.0958927 -0.343726 -0.0459693 0.495803 0.266562 0.46651 0.00443331 -0.327377 0.146909 0.383371 0.170069 0.263247
6428 0.327033 0.664195 -0.0545091 -0.273812 0.0133639 0.468543 0.15927 0.463222 -0.0801927 -0.340874 0.0885653 0.450621 0.233993 0.358902
6437 0.76047 0.670353 -0.509779 0.189025 -0.547209 -0.0663633 0.431564 0.0719014 -0.625389 0.165924 -0.505072 -0.00606618 0.376887 0.0476086
6442 0.153535 0.407314 0.268951 0.425009 -0.0137491 -0.411519 -0.558849 -0.610675 0.355867 0.445808 0.037124 -0.467916 -0.478513 -0.475344
6456 0.973972 0.257235 -0.519606 0.0372101 -0.355127 0.0832477 0.103093 0.11233 -0.522177 0.118594 -0.355785 0.0754367 0.0983925 0.0979227
6458 0.921087 0.93742 0.101789 0.356539 -0.569872 -0.527555 0.669125 0.454688 0.0508824 0.410822 -0.546251 -0.495084 0.636312 0.350371
6473 0.133644 0.473686 0.162812 0.480631 0.00308162 -0.388352 -0.391946 -0.373409 0.144578 0.383141 -0.0790988 -0.38701 -0.352923 -0.365551
6487 0.834242 0.788468 -0.155005 0.327128 -0.20194 -0.267555 0.484455 0.104141 -0.0154187 0.356571 -0.16191 -0.440748 0.559185 0.254037
6488 0.786811 0.186609 -0.461318 -0.329126 -0.122426 0.361033 0.141862 0.180338 -0.466266 -0.421831 -0.408986 0.510119 0.0122902 0.0751324
6491 0.287793 0.12458 0.147703 -0.372461 -0.028632 -0.321012 -0.540068 -0.554432 0.263046 -0.253901 0.00967107 -0.386413 -0.590697 -0.571677
6498 0.748682 0.484857 -0.217015 -0.401829 -0.13128 0.171366 0.0902545 0.00358245 -0.270321 -0.415614 -0.28851 0.26561 0.15252 -0.021201
6505 0.505101 0.976442 -0.484948 0.206719 -0.381976 0.171678 0.272373 -0.0359474 -0.452831 0.204454 -0.404305 0.111601 0.295025 0.00167518
6510 0.750597 0.812392 -0.237343 0.32961 -0.24013 -0.277112 0.449611 0.122208 -0.236901 0.289413 -0.294723 -0.332078 0.432599 0.139106
6513 0.937927 0.740781 -0.0771751 0.33278 -0.542456 -0.545458 0.576165 0.261066 0.0227838 0.396104 -0.546659 -0.493467 0.509807 0.263299
6534 0.34467 0.927511 -0.347087 -0.414826 -0.0771041 0.319471 0.268006 0.185123 -0.320404 -0.397341 -0.052098 0.401448 0.34183 0.143942
6554 0.00768111 0.463731 -0.0662606 0.306961 -0.150939 -0.521849 -0.501021 -0.531105 0.00473101 0.336645 -0.120456 -0.504953 -0.461159 -0.51663
6562 0.933426 0.526556 -0.193432 0.34729 -0.280278 -0.457761 0.395007 0.131193 -0.214322 0.239394 -0.257995 -0.250575 0.264703 0.143942
6566 0.46536 0.704304 -0.0510522 -0.434131 0.140938 0.235764 0.107569 0.0523912 -0.11995 -0.37648 0.0894592 0.242383 0.0734808 0.0635038
6567 0.693607 0.355535 -0.454872 -0.460927 -0.225516 0.49989 0.165345 0.428305 -0.690981 -0.474173 -0.278118 0.483083 0.15252 0.185896
6573 0.388521 0.181653 0.389363 0.379112 0.0839226 -0.518262 -0.558944 -0.665205 0.422168 0.463301 0.0851666 -0.386413 -0.527594 -0.585439
6581 0.817988 0.992871 -0.126968 0.240082 -0.134985 -0.329294 0.666627 0.301916 0.0421613 0.395725 -0.193877 -0.440748 0.678381 0.364133
6589 0.0671993 0.677779 0.214891 0.465914 -0.0539999 -0.327858 -0.167346 -0.355676 0.214427 0.415488 -0.00862984 -0.415873 -0.249903 -0.402647
6596 0.740053 0.88127 -0.206387 0.397788 -0.17775 -0.267687 0.434774 0.0472763 -0.187309 0.305996 -0.271467 -0.377693 0.482059 0.185228
6603 0.914743 0.14716 -0.0979598 0.26363 -0.157679 0.0787558 -0.110054 -0.042182 -0.227582 0.053971 -0.306038 0.211275 -0.0648361 -0.0349629
6612 0.096258 0.0611727 0.163337 -0.212206 0.767262 0.243419 -0.419047 0.538474 0.0756493 -0.260568 0.814028 0.202305 -0.394309 0.442029
6637 0.108745 0.719518 0.374481 0.43447 0.0269684 -0.278927 -0.137257 -0.349747 0.355867 0.452805 0.0645769 -0.332078 -0.170008 -0.365249
6651 0.4729 0.290128 0.588573 -0.309885 0.511616 0.183525 -0.0877804 0.112342 0.727153 -0.162939 0.572456 0.0754367 -0.17702 -0.021201
6673 0.0873695 0.673334 0.214891 0.465914 -0.0539999 -0.327858 -0.167346 -0.355676 0.307675 0.442309 0.037124 -0.413581 -0.254146 -0.406534
6696 0.441022 0.691677 -0.319831 -0.308282 0.112067 0.332583 0.14564 0.398303 -0.279075 -0.398321 -0.02042 0.274087 0.11977 0.0969585
6698 0.221582 0.481962 0.43792 0.460114 0.0998179 -0.313152 -0.289072 -0.369881 0.251056 0.409576 0.0171916 -0.307512 -0.26884 -0.386551
6706 0.571518 0.162027 0.00768939 -0.429235 0.152797 0.37261 -0.0593352 0.342025 0.090663 -0.292385 0.181252 0.319945 -0.0788591 0.281561
6727 0.838508 0.668533 -0.237343 0.32961 -0.24013 -0.277112 0.449611 0.122208 -0.293883 0.270881 -0.264858 -0.277743 0.43999 0.13018
6735 0.205565 0.741083 0.323273 0.48829 -0.0274988 0.235591 0.358588 0.000593497 0.289566 0.414321 -0.0040554 0.184107 0.264703 0.0613705
6761 0.781717 0.681457 -0.478824 0.257202 -0.484829 -0.0569374 0.416728 -0.00303051 -0.651909 0.158927 -0.525661 -0.0604014 0.418956 0.0751324
6771 0.920301 0.735253 -0.136166 0.272818 -0.53696 -0.469055 0.458698 0.225793 -0.0551993 0.305866 -0.573704 -0.467916 0.538151 0.254037
6786 0.140944 0.893753 0.228451 0.50045 -0.021435 0.00562627 0.0756648 -0.132847 0.196745 0.400327 -0.0246451 0.129772 0.208612 -0.0900105
6789 0.589038 0.288908 -0.0433064 -0.349249 0.0520795 0.550982 0.0693701 0.531473 0.192119 -0.282365 0.249703 0.52081 0.068382 0.765266
6790 0.53602 0.540483 0.00342662 -0.245142 0.159127 0.205798 0.103102 0.2181 0.0859083 -0.330678 0.214177 0.316205 0.0924395 0.303401
6791 0.603345 0.389175 -0.033992 -0.173773 0.283446 0.674604 0.0950171 0.767632 0.125028 -0.314099 0.226492 0.58078 0.145508 0.892577
6792 0.521336 0.762625 -0.201075 -0.441838 0.0513442 0.122645 0.190585 -0.0519288 -0.0551993 -0.37635 0.140073 0.129772 0.0193016 -0.0624867
6805 0.949702 0.153998 -0.311869 0.127286 0.10172 0.186097 0.17401 0.0471411 -0.513043 -0.0339137 0.000752475 0.211275 0.0386231 0.0602498
6835 0.548107 0.983741 -0.435599 0.144584 -0.35722 0.0438225 0.411499 0.100746 -0.453006 0.207907 -0.415849 0.0482691 0.320795 0.0338467
6855 0.374214 0.804409 -0.254163 -0.421077 -0.0255205 0.399627 0.299839 0.191088 -0.255235 -0.383546 -0.00934741 0.383594 0.232249 0.171466
6862 0.110957 0.047068 0.163337 -0.212206 0.767262 0.243419 -0.419047 0.538474 0.0559798 -0.262693 0.794014 0.214062 -0.384487 0.449528
6864 0.312518 0.39478 0.233554 -0.191045 -0.0547616 -0.160458 -0.279085 -0.386259 0.130444 -0.295883 -0.0589613 -0.114737 -0.254146 -0.296439
6879 0.853281 0.29619 -0.377749 0.20743 -0.413994 0.137115 0.183457 -0.0514581 -0.271182 0.193707 -0.317904 0.108355 -0.0222009 -0.0932765
6897 0.343939 0.140148 0.389363 0.379112 0.0839226 -0.518262 -0.558944 -0.665205 0.595352 0.512492 0.176953 -0.522251 -0.651604 -0.668011
6902 0.407918 0.323503 0.233554 -0.191045 -0.0547616 -0.160458 -0.279085 -0.386259 0.554771 -0.211918 0.153799 -0.169072 -0.331272 -0.379011
6918 0.16935 0.0717112 0.048872 -0.322984 0.541136 0.174835 -0.39597 0.118988 -0.129563 -0.312979 0.702194 0.210658 -0.38099 0.116418
6930 0.787449 0.213913 -0.567063 -0.42197 -0.442252 0.46859 0.0301048 0.0296249 -0.42139 -0.416988 -0.387168 0.510119 0.0263131 0.0751324
6952 0.740236 0.660451 -0.532162 -0.00264077 -0.658173 -0.0588452 0.423559 0.0992657 -0.708333 0.143148 -0.546251 0.082368 0.355853 0.0200847
6954 0.769438 0.444997 -0.382358 0.214478 -0.471094 0.359842 0.177144 -0.19627 -0.439746 0.221901 -0.388397 0.347113 0.173554 -0.0487248
6957 0.327548 0.717519 -0.170265 -0.189527 -0.0633588 0.451056 0.223493 0.435866 -0.144634 -0.35572 0.0482023 0.505246 0.284842 0.372958
6970 0.148662 0.576499 0.43792 0.460114 0.0998179 -0.313152 -0.289072 -0.369881 0.369128 0.456304 0.0508505 -0.359245 -0.296215 -0.379011
6973 0.0690696 0.143269 -0.0789684 -0.240128 0.619209 0.126337 -0.486573 0.126273 -0.144514 -0.31602 0.697809 0.151397 -0.35817 0.135796
6978 0.890894 0.432169 -0.582723 0.140466 -0.368673 0.0344048 0.169739 0.0972886 -0.426485 0.155429 -0.415849 -0.00606618 0.159531 0.0476086
7009 0.0423043 0.865719 0.141991 0.351726 -0.158574 -0.332556 -0.107123 -0.461851 0.105561 0.380423 -0.0581139 -0.28283 -0.0827977 -0.301593
7013 0.641601 0.798165 -0.467764 0.233172 -0.50897 -0.0876579 0.318065 0.0119073 -0.486703 0.206013 -0.419564 -0.0332338 0.265281 -0.0137529
7022 0.700131 0.416192 -0.454872 -0.460927 -0.225516 0.49989 0.165345 0.428305 -0.352401 -0.419778 -0.054933 0.510119 0.190473 0.457174
7029 0.816653 0.776752 -0.155005 0.327128 -0.20194 -0.267555 0.484455 0.104141 -0.138858 0.316325 -0.215875 -0.39126 0.534416 0.222848
7032 0.890143 0.254761 -0.237854 0.23553 -0.285837 0.107935 0.0367015 -0.04682 -0.240842 0.204408 -0.306038 0.0754367 -0.0578246 -0.0762486
7049 0.836743 0.468216 -0.548634 0.24567 -0.476901 0.389043 0.250995 -0.028474 -0.404109 0.234037 -0.38786 0.0707673 0.180894 0.000947083
7063 0.650236 0.707787 -0.575087 0.271373 -0.453306 0.0332735 0.262593 0.00925753 -0.519307 0.195434 -0.436439 0.0482691 0.236657 -0.0487248
7084 0.60283 0.804756 -0.4432 0.231196 -0.41906 0.0802502 0.238734 -0.0212566 -0.550158 0.182863 -0.455261 0.0595661 0.261162 -0.0235178
7087 0.354423 0.522131 0.199531 -0.361337 0.170674 0.0853994 -0.0604829 0.0198031 0.040775 -0.319541 0.163926 0.129772 -0.0261014 0.00305069
7090 0.835254 0.531121 -0.582723 0.140466 -0.368673 0.0344048 0.169739 0.0972886 -0.693777 0.146875 -0.555182 0.056084 0.301778 0.0771117
7093 0.730682 0.150045 -0.0411569 -0.178303 0.158093 0.495996 0.050212 0.662547 0.117183 -0.288886 0.194978 0.482951 -0.0367902 0.529275
7094 0.457548 0.530508 0.0658265 -0.408485 0.202876 0.216792 0.117375 0.0959428 0.117183 -0.320373 0.229295 0.211275 0.0403361 0.116418
7108 0.303355 0.496194 0.192156 -0.301853 0.18146 0.0049542 -0.0520902 -0.0468971 0.119124 -0.300207 0.18414 0.0624606 -0.0715339 -0.0494237
7111 0.814845 0.831478 -0.074316 0.379813 -0.212217 -0.3735 0.487115 0.22137 -0.00215847 0.361843 -0.175636 -0.440748 0.559185 0.254037
7117 0.173271 0.452637 0.162812 0.480631 0.00308162 -0.388352 -0.391946 -0.373409 0.302739 0.428292 0.0199433 -0.413581 -0.394376 -0.434058
7126 0.0382222 0.431082 -0.0626242 0.295136 -0.225939 -0.473397 -0.436448 -0.466961 -0.179036 0.278244 -0.232868 -0.41807 -0.387731 -0.467686
7130 0.271304 0.0845887 0.330823 -0.295695 -0.15203 -0.217029 -0.670314 -0.613261 0.299754 -0.244183 0.0314032 -0.283024 -0.603161 -0.486302
7131 0.373831 0.250131 0.388472 0.303419 0.151238 -0.27879 -0.455505 -0.436232 0.259993 0.411872 0.00235064 -0.309295 -0.454155 -0.530361
7133 0.363783 0.0587401 0.389363 0.379112 0.0839226 -0.518262 -0.558944 -0.665205 0.51499 0.48779 0.133209 -0.522251 -0.660812 -0.681773
7136 0.025867 0.631329 0.148446 0.344367 -0.0129231 -0.360738 -0.345183 -0.463969 -0.0239897 0.33859 -0.133994 -0.465172 -0.290261 -0.405144
7154 0.139744 0.989688 0.0926794 0.425595 0.158197 0.326045 0.0726989 -0.163563 0.130444 -0.32737 0.240975 0.211275 0.285738 0.0200847
7159 0.817524 0.386432 -0.377749 0.20743 -0.413994 0.137115 0.183457 -0.0514581 -0.419975 0.18933 -0.388397 0.225104 0.103439 -0.0487248
7168 0.510172 0.0936816 0.696215 -0.241392 0.161076 0.0694954 -0.58584 -0.436478 0.673252 -0.166469 0.20826 -0.0291097 -0.345749 -0.178541
7176 0.193461 0.0643802 -0.0445728 -0.316329 0.694704 0.134589 -0.489819 -0.0929186 0.912796 -0.106962 1.17642 -0.250575 -0.787018 0.0888943
7181 0.633048 0.241481 0.0368309 -0.327575 0.209081 0.682244 0.133776 0.872349 -0.115706 -0.346109 0.0643421 0.586002 0.0898199 0.728748
7191 0.934164 0.543295 -0.189536 0.31418 -0.256669 -0.320002 0.34083 0.150866 -0.187802 0.246391 -0.257995 -0.277743 0.278726 0.143942
7198 0.311783 0.971922 -0.161239 -0.427327 0.026063 0.479783 0.331671 0.197053 -0.376485 -0.405876 -0.0934082 0.455784 0.424494 0.186192
7202 0.692223 0.637292 -0.676326 0.0866287 -0.470671 0.218813 0.260098 -0.103465 -0.771251 0.123942 -0.573704 0.211275 0.299761 -0.021201
7207 0.888433 0.290676 -0.292801 0.080927 -0.380664 -0.00633614 -0.132103 -0.0394401 -0.531872 0.113813 -0.476899 0.20985 0.0680143 0.019363
7208 0.539237 0.351222 0.166397 -0.429143 0.273587 0.35361 -0.0865309 0.302306 0.22191 -0.278146 0.269772 0.401448 0.0502501 0.466163
7209 0.77794 0.0336984 -0.369991 -0.459257 0.678349 0.288995 -0.0930912 0.173455 -0.249891 -0.370111 0.689575 0.452384 -0.0778407 0.204619
7219 0.96529 0.37912 -0.0704674 0.220675 -0.174042 -0.0850476 0.041489 -0.0805111 -0.105481 0.264612 -0.195512 -0.117563 0.0691115 0.0751324
7223 0.715079 0.619866 -0.676326 0.0866287 -0.470671 0.218813 0.260098 -0.103465 -0.563963 0.186512 -0.456464 0.168237 0.274709 -0.0359344
7242 0.239979 0.25179 0.510602 -0.177573 0.23144 -0.419965 -0.728316 -0.492863 0.535221 -0.204683 0.15636 -0.476206 -0.625161 -0.591738
7246 0.926141 0.266161 -0.456489 -0.0660458 -0.341581 0.132091 0.036446 0.127372 -0.220746 0.216708 -0.309363 0.0614308 -0.0263819 -0.000771919
7262 0.958881 0.12322 -0.340003 0.0435585 0.143519 0.314968 0.0401145 0.00646291 -0.214322 0.0644666 0.140073 0.211275 -0.0297787 0.0200847
7263 0.64773 0.816062 -0.469948 0.258177 -0.512739 -0.23023 0.207919 -0.0433816 -0.506047 0.20091 -0.436439 -0.0332338 0.292749 0.00632283
7265 0.44838 0.219994 0.231697 -0.433292 -0.0567511 -0.117897 -0.511938 -0.341921 0.0774028 -0.306379 -0.0932774 -0.141904 -0.36633 -0.365249
7266 0.532488 0.878065 -0.620113 0.0353282 -0.39273 0.147359 0.296028 -0.0510019 -0.399965 0.2254 -0.360944 0.102604 0.2016 -0.0762486
7287 0.434041 0.941194 -0.24655 0.301667 -0.0456512 0.21223 0.140598 -0.00645338 -0.426485 0.207907 -0.12073 0.238443 0.278726 -0.021201
